season,week,mechanism,n_active,n_exit,fan_share_sum,fan_share_min,fan_share_max,fan_share_width_mean,fan_index_width_mean,judge_fan_rank_corr,observed_exit,pred_exit,match_pred,observed_exit_prob_at_posterior_mean
25,9,rank,5,1,1.0,0.04767798997886608,0.31100797803273145,0.4367189458154641,3.7615705455741235,-0.7,Victoria Arlen,Victoria Arlen,1,0.9999999999999933
25,10,percent,4,1,1.0,0.08663351085319042,0.3113101475936401,0.5149196132523618,3.677770047406747,0.9486832980505139,Drew Scott,Drew Scott,1,0.939291352298409
25,10,rank,4,1,0.9999999999999999,0.1385022977948412,0.33794345993741814,0.5566704829616058,4.238593538644146,0.316227766016838,Drew Scott,Drew Scott,1,1.0
26,1,percent,10,2,1.0,0.04161446392363665,0.12101508029453953,0.25504116013790146,3.851908386969574,0.37310438707059995,Jamie Anderson|Johnny Damon,Jamie Anderson|Johnny Damon,1,0.17769557622037654
26,1,rank,10,2,0.9999999999999999,0.02506901375592663,0.15379164514885388,0.2481237291788906,3.639445115907473,-0.14679516868351475,Jamie Anderson|Johnny Damon,Jamie Anderson|Johnny Damon,1,1.0
26,2,percent,8,2,1.0,0.05132454570432034,0.15567064072589984,0.3154761126454264,3.845228398959343,0.303080403105545,Arike Ogunbowale|Kareem Abdul-Jabbar,Arike Ogunbowale|Kareem Abdul-Jabbar,1,0.3097232339646746
26,2,rank,8,2,1.0,0.013017043123281141,0.23236474207635865,0.17424055288174242,2.056693637464009,-0.8365019125713041,Arike Ogunbowale|Kareem Abdul-Jabbar,Arike Ogunbowale|Kareem Abdul-Jabbar,1,0.999999999979168
26,3,percent,6,3,1.0,0.07560312472620719,0.2637487029542782,0.32341612452639046,3.4516366741332614,0.46381682852195877,Chris Mazdzer|Jennie Finch Daigle|Mirai Nagasu,Chris Mazdzer|Jennie Finch Daigle|Mirai Nagasu,1,0.8241158833519868
26,3,rank,6,3,1.0,0.04033152564504937,0.2554976485990767,0.33924662275061257,3.449636324476703,0.11595420713048969,Chris Mazdzer|Jennie Finch Daigle|Mirai Nagasu,Chris Mazdzer|Jennie Finch Daigle|Mirai Nagasu,1,0.9999999997927566
26,4,percent,3,0,1.0,0.32351076675588397,0.33850904800163256,0.7593385836434828,4.823815949631062,0.5,,,,
26,4,rank,3,0,1.0,0.3287178654595757,0.33876825878596095,0.709582215663693,4.308625310470954,1.0,,,,
27,1,percent,13,1,1.0,0.037099972778529035,0.0874713381735537,0.21218746343025413,4.0855988524023115,0.20336234318926663,Nikki Glaser,Nikki Glaser,1,0.16351769746651293
27,1,rank,13,1,1.0,0.01762142842090107,0.10023347334623378,0.2083207851523365,3.8762736633055876,-0.05014413941653151,Nikki Glaser,Nikki Glaser,1,1.0
27,2,percent,12,1,0.9999999999999999,0.038074450539437,0.09423699339262102,0.223185573977014,3.985429197553525,0.11972127858467978,Danelle Umstead,Danelle Umstead,1,0.21103346693448607
27,2,rank,12,1,1.0,0.01929173729871392,0.10938455107650788,0.2223965706091596,3.8627234459292588,-0.18310313195303968,Danelle Umstead,Danelle Umstead,1,1.0
27,3,percent,11,1,1.0,0.03986215251185237,0.10715312145064014,0.24503063286927967,4.104262982916939,0.46439849477042,Nancy McKeon,Nancy McKeon,1,0.22856877886230298
27,3,rank,11,1,0.9999999999999999,0.02017849813348919,0.12450539368775429,0.23534446654203736,3.6982855871036246,-0.5609565976434775,Nancy McKeon,Nancy McKeon,1,1.0
27,4,percent,10,1,1.0,0.039277455931988954,0.11196771155795923,0.26364807865183026,4.065113550571749,-0.5731813873199579,Tinashe,Tinashe,1,0.20935033963442184
27,4,rank,10,1,1.0000000000000002,0.0008369067452044181,0.3385242797887669,0.0,0.0,-0.9268464986450384,Tinashe,Tinashe,1,0.999519376574369
27,5,percent,9,0,1.0,0.10479393445355863,0.11998380904393588,0.3102258868928154,4.393086791906323,-0.3529536388627275,,,,
27,5,rank,9,0,0.9999999999999999,0.10486479340317982,0.11733990896772356,0.2995373897862665,4.296657505749305,-0.1176512129542425,,,,
27,6,percent,9,1,1.0,0.0438720955055863,0.12672950445363745,0.29531209204660824,4.125141182960419,0.09244023874976198,Mary Lou Retton,Mary Lou Retton,1,0.3223886791051591
27,6,rank,9,1,1.0,0.01862472733537963,0.16601580804571767,0.27367127534041064,3.6454608018159025,-0.5210268002259311,Mary Lou Retton,Mary Lou Retton,1,1.0
27,7,percent,8,2,1.0,0.04829519836695007,0.16225477856640397,0.3003145075899861,3.776463008316555,0.2395252523826518,DeMarcus Ware|John Schneider,DeMarcus Ware|John Schneider,1,0.3104150851075136
27,7,rank,8,2,1.0,0.02430215988957574,0.208554644815548,0.26911391965665754,3.4608438999483404,-0.34731161595484505,DeMarcus Ware|John Schneider,DeMarcus Ware|John Schneider,1,1.0
27,8,percent,6,2,1.0,0.06624430233560363,0.22546672731401854,0.3633874098000603,3.4028385184567065,-0.6377481392176932,Joe Amabile|Juan Pablo Di Pace,Joe Amabile|Juan Pablo Di Pace,1,0.6358985656808861
27,8,rank,6,2,1.0,0.03187310163837167,0.38871296552257584,0.18030924375873103,1.6869025960313693,-0.7826908981308054,Joe Amabile|Juan Pablo Di Pace,Alexis Ren|Joe Amabile,0,0.00024025323592225654
27,9,percent,4,0,1.0,0.23590972326397383,0.26442577531473677,0.6042646741791815,4.516171574825432,-0.632455532033676,,,,
27,9,rank,4,0,1.0,0.24065647434849882,0.26066635837865154,0.605636565467619,4.690073022387316,-0.7378647873726218,,,,
28,1,percent,12,0,1.0,0.07599603311262842,0.08835634098156768,0.22587909589156777,4.100503262163107,0.5026431902238856,,,,
28,1,rank,12,0,1.0,0.07860805693465157,0.0863537072556937,0.23084083843885508,4.192880040354402,0.02811989875378381,,,,
28,2,percent,12,2,1.0,0.03784822005389336,0.10202657520853811,0.22047134224401743,3.9248668495223833,-0.11308055883843512,Mary Wilson|Ray Lewis,Mary Wilson|Ray Lewis,1,0.09017494725585437
28,2,rank,12,2,1.0000000000000002,0.019249291602029983,0.12338472661657744,0.20287356398852643,3.6451165860070494,-0.10601302391103293,Mary Wilson|Ray Lewis,Mary Wilson|Ray Lewis,1,0.9999999990657001
28,3,percent,10,0,1.0,0.08676434403583853,0.10554652290883292,0.27345556303089913,4.158563236270422,0.006116465361813114,,,,
28,3,rank,10,0,1.0,0.09505219717249103,0.10621420217012331,0.27275366266673146,4.202670299795421,-0.06728111897994425,,,,
28,4,percent,10,1,1.0,0.04681867762237964,0.1135849119829193,0.26065310693318006,4.024183237564806,0.21329299106945493,Lamar Odom,Lamar Odom,1,0.3332654488882649
28,4,rank,10,1,1.0,0.032131560667900516,0.12883386670358907,0.26355886710906684,4.037444592796492,-0.3136661633374337,Lamar Odom,Lamar Odom,1,1.0
28,5,percent,9,0,0.9999999999999999,0.09916300591547753,0.12049761351184876,0.30137150103794863,4.190739796016692,0.34454998079456733,,,,
28,5,rank,9,0,1.0,0.10392650878702799,0.11650189846382528,0.3204184167775725,4.396111226187376,-0.34454998079456733,,,,
28,6,percent,9,1,1.0,0.04137196236137704,0.12876385270870605,0.2887510077229886,3.9828586366034835,-0.42749098003548086,Sailor Brinkley-Cook,Sailor Brinkley-Cook,1,0.28525490960181127
28,6,rank,9,1,1.0,0.010590446121041507,0.23496526025517192,0.043778407337498375,0.6192182525144615,-0.9233805168766387,Sailor Brinkley-Cook,Hannah Brown,0,5.777748185515154e-08
28,7,percent,8,1,1.0,0.04730775395072993,0.14740101436401212,0.313277774957494,3.979633408897636,-0.21957751641341997,Karamo Brown,Karamo Brown,1,0.40026376303470423
28,7,rank,8,1,1.0,0.029125060732917873,0.1742598198402364,0.3087181300665871,3.6146314290710277,-0.46355253465055324,Karamo Brown,Karamo Brown,1,1.0
28,8,percent,7,1,1.0,0.051145593795834686,0.17633973175097528,0.3496131535481645,4.066513492334992,-0.1785714285714286,Kate Flannery,Kate Flannery,1,0.5255777951053494
28,8,rank,7,1,1.0,0.035213188353801175,0.21319946199429765,0.326340620211864,3.6245606153274585,-0.5714285714285715,Kate Flannery,Kate Flannery,1,1.0
28,9,percent,6,1,1.0,0.0626614738751954,0.1972527212351099,0.40505017533133564,3.9141222117658714,0.7142857142857143,Sean Spicer,Sean Spicer,1,0.7999800538324503
28,9,rank,6,1,1.0,0.07772475845475167,0.2261827383656659,0.4024601183567313,3.93186718036853,-0.14285714285714288,Sean Spicer,Sean Spicer,1,1.0
28,10,percent,5,1,1.0,0.06575802181603059,0.24113058970722343,0.46380354175479255,3.9442834306861236,0.5642880936468347,James Van Der Beek,James Van Der Beek,1,0.8438503582390451
28,10,rank,5,1,0.9999999999999999,0.08832365184853073,0.2508488352680974,0.47443193223608404,4.173566188344402,0.051298917604257706,James Van Der Beek,James Van Der Beek,1,1.0
28,11,percent,4,0,1.0,0.2396585875997771,0.2700153888541649,0.6189153932600684,4.587154335543566,0.0,,,,
28,11,rank,4,0,1.0,0.23839593244323687,0.25961128228464475,0.5978999134222223,4.423116366563052,0.7999999999999999,,,,
29,1,percent,15,0,1.0,0.0626739409251936,0.06999939756441942,0.18685130562323815,4.149129798909853,-0.0309716091534302,,,,
29,1,rank,15,0,1.0,0.060313134271028974,0.07289891518490148,0.18758119677149457,4.147897011320132,-0.09109296809832411,,,,
29,2,percent,15,1,1.0,0.03185846588839822,0.07332374588760353,0.18477302342558868,4.091255198614298,0.09617763168400296,Charles Oakley,Charles Oakley,1,0.139902250395848
29,2,rank,15,1,1.0,0.016083576314910766,0.08734792750650007,0.17524941299968128,3.8536330596487756,-0.15166472688631238,Charles Oakley,Charles Oakley,1,1.0
29,3,percent,14,1,1.0,0.03589750591693623,0.07922156028028542,0.19704803777715568,4.071721030668253,-0.10188567484113553,Carole Baskin,Carole Baskin,1,0.19455436343879823
29,3,rank,14,1,1.0,0.0175146122822935,0.08735733185634702,0.19339972108022715,3.9564506554082337,-0.07973661509306258,Carole Baskin,Carole Baskin,1,1.0
29,4,percent,13,1,1.0,0.0351801467998932,0.0882936856393267,0.2136173214705086,4.16562801802872,-0.02585054483469678,Anne Heche,Anne Heche,1,0.1668989794754259
29,4,rank,13,1,1.0,0.015633202566197626,0.09218054479668406,0.2034931562561068,3.851073271791599,-0.44520382770866673,Anne Heche,Anne Heche,1,1.0
29,5,percent,12,1,1.0,0.03726451719116292,0.09414773400619642,0.22601714131716946,4.08312152907268,-0.13465322024518692,Jesse Metcalfe,Jesse Metcalfe,1,0.221438357381533
29,5,rank,12,1,1.0,0.02383527053876759,0.11014768914133058,0.21357348674074608,3.8028928821667933,-0.21471729714773052,Jesse Metcalfe,Jesse Metcalfe,1,1.0
29,6,percent,11,1,1.0,0.03740928167168566,0.10568182084898063,0.24730341592229382,4.068074003663811,-0.40106426490601477,Veron Davis,Veron Davis,1,0.24991047739069625
29,6,rank,11,1,1.0,0.022673194866932953,0.11878916771657742,0.23358580581910837,3.8310420898392477,-0.33111119544566336,Veron Davis,Veron Davis,1,1.0
29,7,percent,10,2,1.0,0.04121930181643445,0.1186332556910984,0.2623463913336732,3.9781495611048796,0.4659823476804024,Jeannie Mai|Monica Aldama,Jeannie Mai|Monica Aldama,1,0.16312440212585327
29,7,rank,10,2,1.0,0.019185648808692946,0.14927878698622574,0.255976722174199,3.84619096668767,0.14290125328865674,Jeannie Mai|Monica Aldama,Jeannie Mai|Monica Aldama,1,0.9999999990656433
29,8,percent,8,1,1.0,0.047450380935711536,0.14713147114223976,0.3267433846851254,4.131577820637479,-0.32532481758051895,Chrishell Stause,Chrishell Stause,1,0.39880185252163725
29,8,rank,8,1,0.9999999999999999,0.02426388185789942,0.18346868762189608,0.29625118312381027,3.5536873541771956,-0.6626987024788349,Chrishell Stause,Chrishell Stause,1,1.0
29,9,percent,7,1,1.0,0.05116185564678555,0.17355832852627703,0.3517593358087487,3.805866060664929,0.4182509562856521,AJ McLean,AJ McLean,1,0.5542741491049387
29,9,rank,7,1,1.0,0.04495764465622139,0.2012430050597266,0.34248816864526316,3.863205463781562,-0.36369648372665403,AJ McLean,AJ McLean,1,1.0
29,10,percent,6,2,1.0,0.060040764241798175,0.2320271268594645,0.37362554162733685,3.5969200046854586,-0.08827348295047495,Johnny Weir|Skai Jackson,Johnny Weir|Skai Jackson,1,0.6871922183853908
29,10,rank,6,2,1.0,0.05955167426690957,0.2622574003487423,0.32916570428077224,3.3498759602839336,-0.08827348295047495,Johnny Weir|Skai Jackson,Johnny Weir|Skai Jackson,1,0.9999999990656717
29,11,percent,4,0,1.0,0.24521700171474442,0.2599748155470141,0.6002506396684673,4.473562605478573,-0.2581988897471611,,,,
29,11,rank,4,0,1.0,0.2437418563725775,0.2566975875173767,0.6015537727983136,4.397791833280137,-0.2581988897471611,,,,
30,1,percent,15,0,1.0,0.06248114042972661,0.0722736303314322,0.1876015837510265,4.040485311162361,0.26379416146670626,,,,
30,1,rank,15,0,1.0,0.06234735810748154,0.06959326904009935,0.19044294843328965,4.094148023396358,0.23127159361464658,,,,
30,2,percent,15,1,1.0,0.03619878460801675,0.0755394458656864,0.18207925116928012,3.993336658923496,0.28777723153447704,Martin Kove,Martin Kove,1,0.16644565532619665
30,2,rank,15,1,1.0000000000000002,0.016213157723679997,0.0825426727086367,0.18040655084422133,3.9141617389095575,-0.21583292365085782,Martin Kove,Martin Kove,1,1.0
30,3,percent,14,1,1.0,0.03394038864485376,0.0809798535379097,0.19775913843276963,4.046835673188566,0.22471092651448993,Christine Chiu,Christine Chiu,1,0.1319171236403359
30,3,rank,14,1,1.0,0.005453220622319879,0.11519851509558024,0.18333000396297477,3.375830720841751,-0.6630084762506732,Christine Chiu,Christine Chiu,1,1.0
30,4,percent,13,2,0.9999999999999999,0.03565714309236009,0.09424553981308818,0.2061144833183731,3.9668367395468263,0.33655460547387905,Brian Austin Green|Matt James,Brian Austin Green|Matt James,1,0.06810369016138113
30,4,rank,13,2,1.0,0.020122405005804034,0.126863522601478,0.18572826114385907,3.6744105024615434,0.011034577228651771,Brian Austin Green|Matt James,Brian Austin Green|Matt James,1,1.0
30,5,percent,11,1,1.0,0.036781933471521,0.10134359180469428,0.24244565660097236,3.9940021537887547,0.11470262662065538,Melanie C,Melanie C,1,0.20258205574845206
30,5,rank,11,1,1.0,0.0034620844395564605,0.2063541200421018,0.20495948440981485,3.3026308484684033,-0.8076976624537817,Melanie C,Melanie C,1,0.9999999422225181
30,6,percent,10,1,1.0,0.04453885877703438,0.11373543195037146,0.269668403918891,4.161695798611647,0.38399111356550497,Kenya Moore,Kenya Moore,1,0.2780025478098728
30,6,rank,10,1,1.0,0.032973143200332004,0.1336719216557063,0.2688900979470828,4.057478050156191,-0.2663164174728503,Kenya Moore,Kenya Moore,1,1.0
30,7,percent,9,1,1.0,0.042898874104777794,0.13047800014020192,0.2890300362511885,4.065852409967102,0.612904702146299,"Mike ""The Miz"" Mizanin","Mike ""The Miz"" Mizanin",1,0.35971887707476125
30,7,rank,9,1,1.0,0.038412098828892204,0.13423960282584715,0.2936664707641992,3.9910804214489355,-0.314964916380737,"Mike ""The Miz"" Mizanin","Mike ""The Miz"" Mizanin",1,1.0
30,8,percent,8,2,1.0,0.05084924790927303,0.15418848101983837,0.3075411871474496,3.9403533333697975,0.43915503282683993,Jimmie Allen|Olivia Jade,Jimmie Allen|Olivia Jade,1,0.37867568974935595
30,8,rank,8,2,0.9999999999999999,0.03362923412475687,0.17852527604121496,0.286378551439434,3.6281950103420226,0.07319250547113999,Jimmie Allen|Olivia Jade,Jimmie Allen|Olivia Jade,1,0.9999999990656717
30,9,percent,6,2,1.0000000000000002,0.05948900333805605,0.2268759549288217,0.3776097047431907,3.763976798158691,0.2898855178262242,Melora Hardin|Suni Lee,Melora Hardin|Suni Lee,1,0.6943149504617927
30,9,rank,6,2,1.0000000000000002,0.0374811240269255,0.30971199531136323,0.30402702398768516,3.02738847312232,-0.2608969660436018,Melora Hardin|Suni Lee,Melora Hardin|Suni Lee,1,1.0
30,10,percent,4,0,1.0,0.2433934587750136,0.258128102051978,0.6149060133688153,4.505811292472117,-0.7378647873726218,,,,
30,10,rank,4,0,1.0,0.2327881181507761,0.2748109243580927,0.6030173049266492,4.424968460575149,-0.10540925533894598,,,,
31,1,percent,16,1,1.0,0.032429599177305195,0.0719621178652271,0.16965481028113322,3.960310170917994,0.03404960824831568,Jason Lewis,Jason Lewis,1,0.12834167719201914
31,1,rank,16,1,1.0,0.012413445992496294,0.07984069483718004,0.16558363518286956,3.9160999798309737,-0.30052480323513414,Jason Lewis,Jason Lewis,1,1.0
31,2,percent,15,1,1.0,0.035401170169115544,0.07311740078925222,0.1832406891209278,4.161868385192951,0.6354843979324402,Teresa Giudice,Teresa Giudice,1,0.1302153185281504
31,2,rank,15,1,0.9999999999999999,0.01343488276526265,0.0840298051609557,0.17971821539145347,3.9435880498937994,0.010801434525763856,Teresa Giudice,Teresa Giudice,1,1.0
31,3,percent,14,1,1.0,0.032444006372974156,0.0823689813379201,0.19420763727420257,3.9899137723915072,-0.26961737461359697,Cheryl Ladd,Cheryl Ladd,1,0.1600178792133985
31,3,rank,14,1,1.0,0.01542728634721844,0.08892697527414722,0.1895587108085217,3.830085780822911,-0.42210588976391,Cheryl Ladd,Cheryl Ladd,1,1.0
31,4,percent,13,1,1.0,0.03812035416797336,0.08728042588842354,0.21318450543583575,4.08329361153673,0.35557750546177497,Sam Champion,Sam Champion,1,0.18139392040525318
31,4,rank,13,1,1.0,0.022270899732092862,0.09931685318063703,0.19962297573793306,3.9750554420289252,-0.36391135324603524,Sam Champion,Sam Champion,1,1.0
31,5,percent,12,2,1.0000000000000002,0.038359522480154,0.10279713510965323,0.21499733214284178,3.92081671252241,-0.3017562435036767,Joseph Baena|Selma Blair,Joseph Baena|Selma Blair,1,0.06285522191560791
31,5,rank,12,2,1.0,0.0030941204865235173,0.20703429582440494,0.0,0.0,-0.6561443899440412,Joseph Baena|Selma Blair,Daniel Durant|Joseph Baena,0,0.003338237795368363
31,6,percent,10,1,0.9999999999999999,0.04293460051267438,0.11249985067412212,0.2646714153758409,4.12177192628341,0.11919314206822482,Jessie James Decker,Jessie James Decker,1,0.2653926504683337
31,6,rank,10,1,1.0,0.026665539873272883,0.13668914794113743,0.26005219197661855,4.0046948610852535,-0.2948461935371877,Jessie James Decker,Jessie James Decker,1,1.0
31,7,percent,9,1,1.0,0.04375493373639586,0.12712346936162225,0.2921732823202372,3.970320901298484,-0.3613572969308877,Jordin Sparks,Jordin Sparks,1,0.32652683008026867
31,7,rank,9,1,0.9999999999999999,0.030647705752735267,0.15287448615113158,0.2792982250492544,3.795510111967695,-0.4537975356806497,Jordin Sparks,Jordin Sparks,1,1.0
31,8,percent,8,2,1.0,0.05212050243827347,0.1600725656725396,0.3257037090817584,4.018932942045563,0.39761922148730094,Heidi D'Amelio|Vinny Guadagnino,Heidi D'Amelio|Vinny Guadagnino,1,0.4107052638893759
31,8,rank,8,2,1.0,0.034891791645705134,0.17780821977334352,0.28426799657085633,3.6837626324073787,0.28917761562712796,Heidi D'Amelio|Vinny Guadagnino,Heidi D'Amelio|Vinny Guadagnino,1,1.0
31,9,percent,6,2,1.0,0.06696978078559061,0.22110175237559063,0.3463409864489526,3.4981504504834775,0.5590653920196746,Daniel Durant|Trevor Donovan,Daniel Durant|Trevor Donovan,1,0.7189076791011695
31,9,rank,6,2,1.0,0.05166584938717989,0.25177348961341817,0.378533053356839,3.8568439771416005,0.44136741475237473,Daniel Durant|Trevor Donovan,Daniel Durant|Trevor Donovan,1,1.0
31,10,percent,4,0,1.0,0.23744109138894992,0.25887649447096145,0.5856995084876426,4.440884008585615,0.0,,,,
31,10,rank,4,0,1.0,0.24833703286370587,0.251946936514975,0.6165348583096935,4.678506068334437,-0.4472135954999579,,,,
32,1,percent,14,1,1.0,0.03399750949554524,0.0788214528342491,0.1952501464523087,4.026733265316092,0.42969175911261503,Matt Walsh,Matt Walsh,1,0.17171696733309727
32,1,rank,14,1,1.0,0.013679529586517213,0.08871152616942331,0.19314562507169902,4.0142348280408875,-0.3410955201203233,Matt Walsh,Matt Walsh,1,1.0
32,2,percent,13,1,0.9999999999999999,0.03624535653379732,0.08900359454666372,0.21087326898613443,4.04604388179765,-0.27185747308321606,Jamie Lynn Spears,Jamie Lynn Spears,1,0.16760582173416722
32,2,rank,13,1,1.0,0.01113867941400913,0.10624828992084646,0.19604736231005404,3.520692457792831,-0.6990620736425557,Jamie Lynn Spears,Jamie Lynn Spears,1,1.0
32,3,percent,12,1,1.0,0.03997336249936858,0.09552454799286456,0.22390661650757845,4.068857078976504,0.2214442026860475,Tyson Beckford,Tyson Beckford,1,0.22334869723695733
32,3,rank,12,1,1.0,0.02452115858236796,0.11032084185168538,0.22135333649564845,3.895849490310526,-0.30580389894739896,Tyson Beckford,Tyson Beckford,1,1.0
32,4,percent,11,1,0.9999999999999999,0.038286243871289885,0.10293951830615566,0.2493899336570456,4.11616409346134,-0.3272202119671034,Adrian Peterson,Adrian Peterson,1,0.2153715586252427
32,4,rank,11,1,1.0,0.012953298146763713,0.1348947060297705,0.2316212261255825,3.3826473147962246,-0.6867015715929353,Adrian Peterson,Adrian Peterson,1,1.0
32,5,percent,10,1,1.0,0.035861000634111934,0.11852373715862859,0.2615351729266838,4.049604097450004,0.08782652573448144,Mira Sorvino,Mira Sorvino,1,0.29307630196128553
32,5,rank,10,1,1.0,0.022759605677083083,0.14382642566983986,0.24273442631310158,3.668053090775943,-0.5269591544068886,Mira Sorvino,Mira Sorvino,1,1.0
32,6,percent,9,1,1.0,0.043565357549433116,0.12839074038079779,0.2883141422055242,3.9527326725312286,-0.2333333333333333,Mauricio Umansky,Mauricio Umansky,1,0.33721928399923035
32,6,rank,9,1,1.0,0.02060466301120409,0.17726428585112672,0.26197041412746747,3.30274257241715,-0.48333333333333334,Mauricio Umansky,Mauricio Umansky,1,0.9999999999999967
32,7,percent,8,1,1.0,0.04524904347684895,0.14795967470427276,0.31213412298237175,4.016486689889176,-0.5663061639364588,Lele Pons,Lele Pons,1,0.37453704016340894
32,7,rank,8,1,1.0,0.013034312660357634,0.24984933128492653,0.29374501826164356,3.2097231094779834,-0.9157291161525718,Lele Pons,Lele Pons,1,0.999999999986102
32,8,percent,7,1,1.0,0.04841176991987563,0.16610864614064227,0.351863106047118,4.037354681510755,0.10714285714285716,Barry Williams,Barry Williams,1,0.5201356210760373
32,8,rank,7,1,1.0,0.03431628783817537,0.21577166244002163,0.3275055166571924,3.6751310027002373,-0.6071428571428572,Barry Williams,Barry Williams,1,1.0
32,9,percent,6,1,1.0,0.05921216672107395,0.2014059627403748,0.3994295395152953,3.9937395322666873,0.2,Harry Jowsey,Harry Jowsey,1,0.7573909412669002
32,9,rank,6,1,1.0,0.07326569082141293,0.21219157763693586,0.39704890303355994,3.9471041333858317,0.2571428571428572,Harry Jowsey,Harry Jowsey,1,1.0
32,10,percent,5,0,1.0,0.19327912662339625,0.20653643899902574,0.5082530168464002,4.336884184678261,0.3,,,,
32,10,rank,5,0,1.0,0.17655608472011391,0.21694680966809793,0.5007156780545697,4.486607860136141,0.49999999999999994,,,,
32,11,percent,5,0,1.0,0.19351274339759802,0.21817882867555283,0.5080457097316133,4.590457859926568,0.31622776601683794,,,,
32,11,rank,5,0,1.0,0.1950067522471752,0.20630059699919287,0.4980412485114341,4.241964064592205,0.5797509043642028,,,,
33,1,percent,13,0,0.9999999999999998,0.07254337357208428,0.08389562621380559,0.2133373527721996,4.1680913005697455,0.16621072552526978,,,,
33,1,rank,13,0,1.0,0.07357784692755051,0.08145866082321111,0.21666781687391282,4.228962223785105,0.46539003147075536,,,,
33,2,percent,13,2,1.0,0.035650582161758024,0.0907159818055442,0.20726347384963725,3.948112356438734,-0.2869359088834858,Anna Delvey|Tori Spelling,Anna Delvey|Tori Spelling,1,0.058939263757328
33,2,rank,13,2,1.0,0.010652225825925874,0.12470677297857571,0.19140517688055617,3.593844454724655,-0.2674354102215014,Anna Delvey|Tori Spelling,Anna Delvey|Tori Spelling,1,1.0
33,3,percent,11,2,1.0,0.03968758613041948,0.1089977883068301,0.2373169962200257,3.9412885545541654,0.43379447672836197,Eric Roberts|Reginald VelJohnson,Eric Roberts|Reginald VelJohnson,1,0.15252268971311758
33,3,rank,11,2,0.9999999999999999,0.022917042081305315,0.11893704150219511,0.23206718619483258,3.7927932797586226,0.23287914013838382,Eric Roberts|Reginald VelJohnson,Eric Roberts|Reginald VelJohnson,1,1.0
33,4,percent,9,1,1.0,0.0418425990739081,0.12612031477965102,0.291558932576664,3.9951757517136213,-0.5780059766913394,Brooks Nader,Brooks Nader,1,0.3229368275837293
33,4,rank,9,1,1.0,0.019660626922403484,0.17919568171307804,0.25498448776259536,3.3608651218119125,-0.6881023532039754,Brooks Nader,Brooks Nader,1,1.0
33,5,percent,8,1,1.0,0.04888141697344951,0.14592179249167617,0.3320019689028878,4.05808014226625,-0.3088538819421255,Phaedra Parks,Phaedra Parks,1,0.40550680129932326
33,5,rank,8,1,0.9999999999999999,0.03600338111722256,0.1690314165763146,0.313182710071984,3.887769748988723,-0.43239543471897574,Phaedra Parks,Phaedra Parks,1,1.0
33,6,percent,7,1,0.9999999999999999,0.04828118123269145,0.16730565153709095,0.3576544449979219,4.031992820369436,-0.5690229011161231,Jenn Tran,Jenn Tran,1,0.4690181138593092
33,6,rank,7,1,1.0,0.01969406549141143,0.265620905130815,0.3322672494310586,3.3890568331868356,-0.6791563658482761,Jenn Tran,Jenn Tran,1,0.9999999422225148
33,7,percent,6,1,1.0,0.05926402315476708,0.19635157182542712,0.4028822141276293,4.025853935279975,0.48571428571428577,Dwight Howard ,Dwight Howard ,1,0.7014926923332672
33,7,rank,6,1,1.0,0.06847501901981817,0.22665302768286444,0.4157907498037632,4.130036668327201,-0.08571428571428573,Dwight Howard ,Dwight Howard ,1,1.0
33,8,percent,5,0,0.9999999999999999,0.1817937800306272,0.22799220129298955,0.49593341992164675,4.238443886012409,0.41039134083406165,,,,
33,8,rank,5,0,1.0,0.1930049490462169,0.20815339510720277,0.5209009285502246,4.428916436453248,-0.15389675281277312,,,,
33,9,percent,5,0,1.0,0.1891790113155585,0.22149185437800983,0.5061589874921191,4.433957878733912,-0.30779350562554625,,,,
33,9,rank,5,0,1.0,0.1868325169615642,0.2120190864640934,0.510932805846714,4.552540904219194,-0.15389675281277312,,,,
34,1,percent,14,0,1.0,0.06439846261249742,0.07617219618528408,0.20423550963673404,4.164680203964916,-0.06048128511999949,,,,
34,1,rank,14,0,1.0,0.06248623953122678,0.07767465286697825,0.1950884030623506,4.101449486047364,-0.1814438553599985,,,,
34,2,percent,14,2,1.0,0.03342201991233686,0.08509494545324127,0.1943348171598743,4.017881288043996,0.1237690696413631,Baron Davis|Corey Feldman,Baron Davis|Corey Feldman,1,0.05062988544679465
34,2,rank,14,2,1.0,0.013952757133204412,0.10170785011706948,0.18112164227059832,3.855574303830178,-0.19803051142618097,Baron Davis|Corey Feldman,Baron Davis|Corey Feldman,1,0.9999958241026716
34,3,percent,12,1,1.0,0.038966068904047406,0.09560613808388163,0.22355165711678104,4.094309838109084,0.13476533093005497,Lauren Jauregui,Lauren Jauregui,1,0.2047133354721144
34,3,rank,12,1,1.0,0.022126814011480603,0.10783111151443603,0.22040029740563083,3.9350744138653204,-0.4078424488672716,Lauren Jauregui,Lauren Jauregui,1,1.0
34,4,percent,11,1,0.9999999999999999,0.03862024893602985,0.11078592275718807,0.23972484136084188,3.876657062494142,-0.027848299584459363,Hilaria Baldwin,Hilaria Baldwin,1,0.19896399316664432
34,4,rank,11,1,1.0,0.011361752782568778,0.1534053031833823,0.22955757678754066,3.2252716355957847,-0.6869247230833309,Hilaria Baldwin,Hilaria Baldwin,1,1.0
34,5,percent,10,0,1.0,0.0939165705888646,0.10475303862125071,0.2784286382004042,4.300156146723625,0.018349396085439344,,,,
